"run","disturbance","uplandAmount","costPromotiveDecRate","costDemotiveRes","disturbanceDelay","infert","costDemotiveDecRate","costPromotiveIncRate","fecundityPromotiveIncRate","gravityConstant","obTargetID","obSourceID","fecundityPromotiveRes","importsConstant","costDemotiveMax","fecundityPromotiveMax","importsCoefficient","fecundityDemotiveIncRate","costPromotiveRes","fecundityDemotiveDecRate","fecundityDemotiveMax","fecundityDemotiveRes","costPromotiveMax","randomSeed","importsDistanceDecayTerm","fecundityPromotiveDecRate","trafficLongCoefficient","costDemotiveIncRate","trafficShortCoefficient","migrationDistanceThreshold"
83,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,680256404,2.0,1.0,0.03,0.05,0.05,100.0
90,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,680267323,2.0,1.0,0.03,0.05,0.05,100.0
97,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,680277703,2.0,1.0,0.03,0.05,0.05,100.0
104,0.0,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,680285997,2.0,1.0,0.03,0.05,0.05,100.0
111,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,680295058,2.0,1.0,0.03,0.05,0.05,100.0
118,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,680305125,2.0,1.0,0.03,0.05,0.05,100.0
125,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,680315990,2.0,1.0,0.03,0.05,0.05,100.0
132,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,680326405,2.0,1.0,0.03,0.05,0.05,100.0
139,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,680336942,2.0,1.0,0.03,0.05,0.05,100.0
146,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,680344830,2.0,1.0,0.03,0.05,0.05,100.0
153,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,680354316,2.0,1.0,0.03,0.05,0.05,100.0
160,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,680364148,2.0,1.0,0.03,0.05,0.05,100.0
167,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,680374309,2.0,1.0,0.03,0.05,0.05,100.0
174,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,680385344,2.0,1.0,0.03,0.05,0.05,100.0
181,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,680396250,2.0,1.0,0.03,0.05,0.05,100.0
188,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,680404478,2.0,1.0,0.03,0.05,0.05,100.0
195,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,680413250,2.0,1.0,0.03,0.05,0.05,100.0
202,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,680423818,2.0,1.0,0.03,0.05,0.05,100.0
209,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,680434440,2.0,1.0,0.03,0.05,0.05,100.0
216,0.0,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,680445490,2.0,1.0,0.03,0.05,0.05,100.0
223,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,680454784,2.0,1.0,0.03,0.05,0.05,100.0
230,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,680463778,2.0,1.0,0.03,0.05,0.05,100.0
237,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,680473208,2.0,1.0,0.03,0.05,0.05,100.0
244,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,680482802,2.0,1.0,0.03,0.05,0.05,100.0
251,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,680492716,2.0,1.0,0.03,0.05,0.05,100.0
258,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,680502904,2.0,1.0,0.03,0.05,0.05,100.0
265,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,680513940,2.0,1.0,0.03,0.05,0.05,100.0
272,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,680521808,2.0,1.0,0.03,0.05,0.05,100.0
279,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,680530896,2.0,1.0,0.03,0.05,0.05,100.0
286,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,680540610,2.0,1.0,0.03,0.05,0.05,100.0
293,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,680551391,2.0,1.0,0.03,0.05,0.05,100.0
300,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,680561818,2.0,1.0,0.03,0.05,0.05,100.0
307,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,680572680,2.0,1.0,0.03,0.05,0.05,100.0
314,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,680581162,2.0,1.0,0.03,0.05,0.05,100.0
321,0.0,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,680589485,2.0,1.0,0.03,0.05,0.05,100.0
328,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,680599399,2.0,1.0,0.03,0.05,0.05,100.0
335,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,680610884,2.0,1.0,0.03,0.05,0.05,100.0
342,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,680622614,2.0,1.0,0.03,0.05,0.05,100.0
349,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,680633126,2.0,1.0,0.03,0.05,0.05,100.0
356,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,680640640,2.0,1.0,0.03,0.05,0.05,100.0
363,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,680650163,2.0,1.0,0.03,0.05,0.05,100.0
370,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,680660171,2.0,1.0,0.03,0.05,0.05,100.0
377,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,680670365,2.0,1.0,0.03,0.05,0.05,100.0
384,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,680679460,2.0,1.0,0.03,0.05,0.05,100.0
391,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,680690018,2.0,1.0,0.03,0.05,0.05,100.0
398,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,680698076,2.0,1.0,0.03,0.05,0.05,100.0
405,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,680706175,2.0,1.0,0.03,0.05,0.05,100.0
412,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,680716048,2.0,1.0,0.03,0.05,0.05,100.0
419,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,680725930,2.0,1.0,0.03,0.05,0.05,100.0
426,0.0,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,680736311,2.0,1.0,0.03,0.05,0.05,100.0
433,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,680747457,2.0,1.0,0.03,0.05,0.05,100.0
440,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,680757003,2.0,1.0,0.03,0.05,0.05,100.0
447,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,680766547,2.0,1.0,0.03,0.05,0.05,100.0
454,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,680775991,2.0,1.0,0.03,0.05,0.05,100.0
461,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,680786322,2.0,1.0,0.03,0.05,0.05,100.0
468,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,680796041,2.0,1.0,0.03,0.05,0.05,100.0
475,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,680805871,2.0,1.0,0.03,0.05,0.05,100.0
482,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,680812922,2.0,1.0,0.03,0.05,0.05,100.0
489,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,680823118,2.0,1.0,0.03,0.05,0.05,100.0
496,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,680832885,2.0,1.0,0.03,0.05,0.05,100.0
503,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,680841348,2.0,1.0,0.03,0.05,0.05,100.0
510,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,680852031,2.0,1.0,0.03,0.05,0.05,100.0
517,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,680861660,2.0,1.0,0.03,0.05,0.05,100.0
524,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,680868991,2.0,1.0,0.03,0.05,0.05,100.0
531,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,680878378,2.0,1.0,0.03,0.05,0.05,100.0
538,0.0,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,680888160,2.0,1.0,0.03,0.05,0.05,100.0
545,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,680897927,2.0,1.0,0.03,0.05,0.05,100.0
552,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,680909799,2.0,1.0,0.03,0.05,0.05,100.0
559,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,680922081,2.0,1.0,0.03,0.05,0.05,100.0
566,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,680929009,2.0,1.0,0.03,0.05,0.05,100.0
573,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,680937658,2.0,1.0,0.03,0.05,0.05,100.0
580,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,680945755,2.0,1.0,0.03,0.05,0.05,100.0
587,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,680954451,2.0,1.0,0.03,0.05,0.05,100.0
594,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,680962201,2.0,1.0,0.03,0.05,0.05,100.0
601,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,680971342,2.0,1.0,0.03,0.05,0.05,100.0
608,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,680977330,2.0,1.0,0.03,0.05,0.05,100.0
615,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,680985796,2.0,1.0,0.03,0.05,0.05,100.0
622,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,680995037,2.0,1.0,0.03,0.05,0.05,100.0
629,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,681003534,2.0,1.0,0.03,0.05,0.05,100.0
636,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,681012671,2.0,1.0,0.03,0.05,0.05,100.0
643,0.0,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,681021186,2.0,1.0,0.03,0.05,0.05,100.0
650,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,681026415,2.0,1.0,0.03,0.05,0.05,100.0
657,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,681037400,2.0,1.0,0.03,0.05,0.05,100.0
664,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,681048520,2.0,1.0,0.03,0.05,0.05,100.0
671,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,681061067,2.0,1.0,0.03,0.05,0.05,100.0
678,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,681072715,2.0,1.0,0.03,0.05,0.05,100.0
685,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,681085721,2.0,1.0,0.03,0.05,0.05,100.0
692,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,681094298,2.0,1.0,0.03,0.05,0.05,100.0
699,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,681105601,2.0,1.0,0.03,0.05,0.05,100.0
706,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,681117143,2.0,1.0,0.03,0.05,0.05,100.0
713,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,681128332,2.0,1.0,0.03,0.05,0.05,100.0
720,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,681141288,2.0,1.0,0.03,0.05,0.05,100.0
727,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,681155161,2.0,1.0,0.03,0.05,0.05,100.0
734,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,681163457,2.0,1.0,0.03,0.05,0.05,100.0
741,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,681174289,2.0,1.0,0.03,0.05,0.05,100.0
748,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,681185747,2.0,1.0,0.03,0.05,0.05,100.0
755,0.2,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,681197610,2.0,1.0,0.03,0.05,0.05,100.0
762,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,681210665,2.0,1.0,0.03,0.05,0.05,100.0
769,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,681224963,2.0,1.0,0.03,0.05,0.05,100.0
776,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,681235958,2.0,1.0,0.03,0.05,0.05,100.0
783,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,681246931,2.0,1.0,0.03,0.05,0.05,100.0
790,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,681257484,2.0,1.0,0.03,0.05,0.05,100.0
797,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,681269464,2.0,1.0,0.03,0.05,0.05,100.0
804,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,681281624,2.0,1.0,0.03,0.05,0.05,100.0
811,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,681293997,2.0,1.0,0.03,0.05,0.05,100.0
818,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,681302534,2.0,1.0,0.03,0.05,0.05,100.0
825,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,681312906,2.0,1.0,0.03,0.05,0.05,100.0
832,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,681323712,2.0,1.0,0.03,0.05,0.05,100.0
839,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,681335459,2.0,1.0,0.03,0.05,0.05,100.0
846,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,681347780,2.0,1.0,0.03,0.05,0.05,100.0
853,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,681361246,2.0,1.0,0.03,0.05,0.05,100.0
860,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,681370209,2.0,1.0,0.03,0.05,0.05,100.0
867,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,681381377,2.0,1.0,0.03,0.05,0.05,100.0
874,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,681392619,2.0,1.0,0.03,0.05,0.05,100.0
881,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,681405186,2.0,1.0,0.03,0.05,0.05,100.0
888,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,681418399,2.0,1.0,0.03,0.05,0.05,100.0
895,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,681430258,2.0,1.0,0.03,0.05,0.05,100.0
902,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,681439699,2.0,1.0,0.03,0.05,0.05,100.0
909,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,681449853,2.0,1.0,0.03,0.05,0.05,100.0
916,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,681460732,2.0,1.0,0.03,0.05,0.05,100.0
923,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,681473402,2.0,1.0,0.03,0.05,0.05,100.0
930,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,681484343,2.0,1.0,0.03,0.05,0.05,100.0
