"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","fecundityDisturbance","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","costDisturbance","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","trafficLongCoefficient","fecundityDecRate","costMinFactor","fecundityRegen","fecundityReck","trafficShortCoefficient","migrationDistanceThreshold"
72,8.1,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685357359,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
79,8.8,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685381980,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
86,9.5,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685403526,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
1,1.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685152145,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
8,1.7,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685167419,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
15,2.4,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685196649,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
22,3.1,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685215748,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
29,3.8,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685234310,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
36,4.5,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685256195,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
43,5.2,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685279779,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
50,5.9,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685300409,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
57,6.6,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685321159,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
64,7.3,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685341811,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
71,8.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685363333,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
78,8.7,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685383962,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
85,9.4,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685405028,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
