"run","MaxPop","MinPop","countPop"
11126,312,0,0
11134,205,0,0
11142,236,0,0
11150,169,22,86
11158,296,1,10
11166,278,32,53
11174,311,0,0
11182,130,0,0
11190,260,0,0
11198,363,28,44
11206,375,318,334
11214,399,25,47
11222,266,43,109
11230,134,0,0
11238,82,0,0
11246,58,0,12
11254,214,19,25
11262,142,0,0
11270,143,22,86
11278,224,0,0
11286,171,26,116
11294,24,0,6
11302,139,20,86
11310,59,0,0
11318,369,32,90
11326,259,172,244
11334,186,13,53
11342,307,53,133
11350,287,18,59
11358,202,33,94
11366,229,11,17
11374,256,52,125
11382,69,0,0
11390,324,35,45
11398,128,104,104
11406,300,26,36
11414,133,0,0
11422,317,30,101
11430,384,0,0
11438,17,0,0
11446,144,39,47
11454,255,22,153
11462,164,35,84
11470,193,1,1
11478,128,23,113
11486,366,26,48
11494,136,8,38
11502,89,9,40
11510,183,19,38
11518,74,0,0
11526,35,0,0
11534,205,1,1
11542,41,0,0
11550,50,0,0
11558,130,10,51
11566,233,221,228
11574,209,23,52
11582,250,31,89
11590,196,13,29
11598,148,19,64
11606,80,6,42
11614,8,0,0
11622,41,3,23
11630,175,19,81
11638,168,5,27
11646,111,10,31
11654,76,0,0
11662,190,15,45
11670,54,0,0
11678,128,16,51
11686,99,89,89
11694,49,0,13
11702,93,90,90
11710,114,8,12
11718,104,96,100
11726,250,0,0
11734,112,17,37
11742,225,0,0
11750,450,42,134
11758,166,11,22
11766,56,0,0
11774,163,0,0
11782,79,51,52
11790,81,0,0
11798,112,15,56
11806,79,0,0
11814,139,101,121
11822,60,12,31
11830,53,0,0
11838,123,17,40
11846,94,7,34
11854,177,25,66
11862,220,0,0
11870,286,32,56
11878,298,0,0
11886,111,109,109
11894,210,0,0
11902,280,23,46
11910,265,0,0
11918,101,10,33
11926,15,0,0
11934,180,14,42
11942,273,58,142
11950,79,5,25
11958,199,44,132
11966,245,21,76
11974,3,0,0
11982,63,0,0
11990,107,81,85
11998,139,10,28
12006,70,5,11
12014,272,0,0
12022,155,16,94
12030,160,0,0
12038,255,24,56
12046,23,0,0
12054,212,15,55
12062,78,13,26
12070,65,7,39
12078,67,4,5
12086,158,15,23
12094,201,37,71
12102,99,6,59
12110,81,0,0
12118,18,0,0
12126,144,122,125
12134,96,1,16
12142,114,0,18
12150,62,0,0
12158,114,104,111
12166,177,172,172
12174,17,0,0
12182,322,42,92
12190,105,11,51
12198,129,0,0
12206,186,0,0
12214,249,28,122
12222,270,19,73
12230,220,33,77
12238,40,0,0
12246,83,14,56
12254,15,0,0
12262,103,16,34
12270,92,0,0
12278,170,15,51
12286,127,27,38
12294,53,0,17
12302,216,28,50
12310,223,0,0
12318,148,21,70
12326,235,0,0
12334,187,0,0
12342,218,0,0
12350,249,28,87
12358,280,0,0
12366,140,20,52
12374,124,0,0
12382,175,0,0
12390,340,0,0
12398,208,16,27
12406,43,0,0
12414,62,0,0
12422,113,26,104
12430,19,0,0
12438,73,0,0
12446,137,8,55
12454,174,30,61
12462,96,0,0
